route_distance,traffic_level,num_stops,hour_of_day,delivery_time_minutes
4934.3,1.3,2,22,18.39
2031.93,1.8,2,5,17.5
10256.06,1.0,3,19,46.04
14390.58,1.0,2,14,51.3
1197.15,1.0,1,9,7.11
13720.88,1.0,2,21,50.81
7654.4,1.8,3,12,47.56
4774.85,1.0,2,6,23.05
2946.87,1.8,2,3,17.09
7301.37,1.0,3,3,24.63
2550.06,1.0,2,19,16.77
1758.35,1.0,1,15,9.66
9616.64,1.0,1,20,38.47
2538.58,1.0,1,1,8.71
12079.06,1.0,2,4,37.45
7593.96,1.0,1,4,23.1
4166.14,1.0,1,17,17.92
10931.13,1.0,1,17,38.52
3071.59,1.0,3,12,17.0
14499.01,1.8,2,11,78.6
11148.08,1.3,1,2,31.67
1841.66,1.0,2,3,9.84
1321.07,1.0,2,1,8.05
7505.45,1.0,2,23,19.48
5742.33,1.3,3,23,27.61
9133.51,1.8,2,1,45.93
917.62,1.3,1,17,5.93
9518.72,1.8,3,18,84.29
2586.2,1.0,1,18,10.45
6628.96,1.3,2,18,32.31
5599.94,1.0,1,16,16.65
13071.67,1.3,2,10,59.33
7857.15,1.0,1,1,24.06
7041.39,1.3,2,7,32.17
12560.01,1.0,2,11,37.92
2376.02,1.0,1,12,9.05
7290.36,1.8,3,1,34.35
909.32,1.8,1,16,8.8
570.59,1.0,1,8,4.73
14826.2,1.0,2,22,41.53
3498.57,1.8,1,16,21.3
5408.35,1.0,2,18,29.14
956.94,1.0,2,17,10.25
12258.56,1.0,3,5,35.26
10493.13,1.0,1,6,28.8
12174.23,1.8,1,10,77.46
4466.36,1.0,3,10,19.99
8719.45,1.8,2,20,63.78
12363.11,1.3,1,5,42.29
8279.62,1.8,1,15,41.55
9589.08,1.0,3,2,34.43
3494.75,1.3,3,23,20.49
12872.63,1.8,1,23,47.43
1977.43,1.0,2,17,12.72
11565.68,1.8,1,3,39.8
6699.36,1.0,2,22,18.57
5701.54,1.3,2,20,29.57
7609.53,1.8,3,17,62.34
13671.03,1.3,2,3,51.68
2040.86,1.3,1,16,10.79
5670.1,1.0,3,3,23.54
7713.99,1.0,2,8,34.96
5411.63,1.3,1,1,18.03
12365.36,1.3,1,23,36.12
3898.37,1.0,1,21,11.7
1002.44,1.0,3,8,16.88
1254.34,1.0,1,10,7.69
7891.03,1.0,1,10,27.72
761.42,1.0,2,17,7.39
8226.28,1.0,3,7,42.41
7566.93,1.3,3,11,30.27
1412.16,1.0,1,20,9.24
13886.02,1.0,2,4,42.89
6407.41,1.8,1,17,53.05
8643.12,1.0,1,1,25.98
7737.08,1.0,1,16,21.47
1841.49,1.0,1,7,10.62
2759.85,1.0,3,10,17.2
9928.7,1.0,3,17,42.33
10385.89,1.8,2,3,46.82
5814.99,1.0,1,1,15.97
12235.86,1.0,1,20,43.89
8889.18,1.8,2,14,57.93
9841.09,1.3,3,6,47.21
7754.21,1.0,1,12,23.42
1748.97,1.0,1,15,6.96
13805.21,1.3,3,15,56.9
2770.89,1.8,3,1,19.41
14142.76,1.3,2,0,51.28
11738.69,1.3,2,5,46.72
10847.31,1.0,2,4,29.26
1734.58,1.0,2,17,14.11
11006.09,1.0,2,7,39.87
2872.44,1.3,2,7,21.82
5088.59,1.0,1,12,17.31
924.84,1.3,2,0,8.36
5073.54,1.3,3,16,22.83
8302.37,1.3,1,6,31.49
10139.86,1.0,2,5,31.15
1559.73,1.0,3,0,12.66
6978.36,1.0,3,1,28.57
1441.04,1.0,1,12,7.92
7800.95,1.0,3,4,30.79
13727.01,1.0,1,20,55.45
9861.14,1.8,2,2,42.06
12581.28,1.0,2,19,40.43
6888.75,1.8,2,17,45.38
13384.69,1.0,1,20,45.66
3248.03,1.0,1,15,11.63
11548.05,1.3,3,10,49.3
11086.89,1.0,2,19,48.7
13283.71,1.3,2,19,58.97
4398.49,1.0,2,18,16.35
14992.28,1.3,2,21,68.76
1405.96,1.3,1,19,8.64
10448.32,1.8,1,19,60.65
14225.68,1.3,1,10,64.58
10852.39,1.8,2,7,79.94
5716.95,1.0,3,15,30.49
6062.33,1.0,2,11,19.76
6933.67,1.8,2,6,34.44
3417.04,1.0,2,10,16.44
4550.51,1.0,3,23,19.52
12086.69,1.3,1,12,50.9
9596.05,1.0,3,6,35.14
859.85,1.8,1,12,8.18
3696.35,1.8,3,10,32.71
9301.11,1.0,3,4,25.85
11282.24,1.3,1,4,34.41
11534.59,1.3,1,22,33.6
9314.01,1.0,2,3,29.73
8621.68,1.0,2,22,26.86
14634.16,1.8,1,7,86.0
14157.63,1.3,1,17,54.87
4123.37,1.0,1,2,14.04
11360.49,1.0,1,11,43.58
5807.41,1.8,2,9,45.28
13544.21,1.3,1,12,60.47
9057.48,1.0,1,23,22.33
7533.56,1.3,3,3,31.19
6852.62,1.8,2,12,37.31
5400.98,1.8,2,8,41.2
10612.99,1.0,2,12,34.0
10442.84,1.8,1,17,74.86
8057.02,1.0,1,4,17.35
6906.88,1.0,2,22,19.03
11994.04,1.0,2,3,30.78
2409.79,1.8,2,23,18.68
11409.01,1.0,2,16,32.29
5599.79,1.3,1,9,27.92
11242.81,1.3,1,9,57.91
11308.27,1.0,1,1,27.85
3796.17,1.0,2,21,13.46
682.38,1.0,2,14,6.92
9142.93,1.0,1,0,27.2
559.54,1.0,2,23,6.86
7418.09,1.8,2,14,45.56
4667.34,1.3,1,6,19.05
13769.92,1.0,1,0,28.73
4635.21,1.3,3,13,24.48
7914.42,1.8,1,11,35.5
11183.52,1.0,3,9,52.16
4478.97,1.0,2,1,21.46
8482.91,1.8,1,0,33.47
14973.83,1.0,1,1,29.0
3681.15,1.0,2,16,15.79
11722.93,1.0,1,19,37.7
1293.36,1.3,3,2,16.72
14503.67,1.0,3,1,39.45
14451.84,1.0,3,14,58.64
2811.23,1.8,3,17,18.65
13686.93,1.0,2,3,35.19
6098.44,1.3,2,5,26.21
4490.26,1.8,2,23,28.87
4898.78,1.0,1,15,13.63
6698.86,1.3,1,1,21.89
11647.08,1.0,2,8,40.26
12889.6,1.0,3,11,28.47
13561.02,1.8,1,1,55.64
2173.34,1.8,2,18,23.89
5665.79,1.0,3,8,30.52
14678.88,1.0,1,14,45.28
1933.66,1.8,3,20,31.1
8466.71,1.3,1,8,38.28
6693.13,1.0,3,12,23.66
6049.57,1.3,1,8,31.33
11567.78,1.0,1,14,32.01
7369.71,1.0,1,11,20.55
5938.94,1.3,1,11,21.94
2333.73,1.8,1,14,13.03
6493.47,1.3,2,19,33.66
3314.87,1.3,3,13,19.23
12891.98,1.8,1,2,63.87
8906.19,1.3,3,16,37.89
5846.19,1.3,1,14,25.37
3998.04,1.0,1,8,16.57
3999.57,1.0,1,19,16.36
4991.13,1.8,2,22,24.31
2707.31,1.3,1,19,15.38
13019.74,1.8,3,15,70.88
9867.68,1.0,3,2,35.81
3475.21,1.0,3,4,15.73
13373.65,1.0,2,15,31.4
6830.43,1.3,2,14,26.69
5793.19,1.0,2,20,23.55
8822.64,1.3,2,16,29.72
4816.34,1.0,2,10,17.4
1744.02,1.0,3,0,12.04
1133.08,1.0,3,7,13.39
14944.37,1.0,1,6,38.86
10944.83,1.8,2,14,65.47
5010.03,1.0,1,22,16.16
6445.34,1.0,1,16,19.62
11408.86,1.8,2,6,61.81
7339.12,1.3,1,2,29.38
7832.02,1.0,1,18,29.33
12430.02,1.3,2,19,64.14
1516.47,1.8,2,18,16.02
4305.03,1.0,2,11,20.12
5667.66,1.0,3,13,22.81
6438.63,1.3,2,9,33.84
3048.87,1.0,1,7,11.74
12284.63,1.3,1,18,52.54
11147.49,1.3,3,5,38.95
6396.23,1.0,2,23,22.57
1533.25,1.8,2,10,12.83
14614.22,1.0,2,21,45.38
8422.66,1.3,1,10,37.27
5409.03,1.0,2,22,16.28
14537.63,1.3,1,3,43.01
13010.18,1.0,3,0,42.75
9612.13,1.0,1,23,20.03
3261.0,1.3,1,23,12.07
1204.16,1.0,2,4,7.29
6757.97,1.3,3,0,26.64
2537.24,1.3,1,16,11.4
14447.04,1.3,1,0,50.58
2798.54,1.0,1,1,9.68
10214.56,1.0,1,10,32.58
952.6,1.8,2,15,8.8
5150.63,1.8,1,14,25.98
3611.19,1.3,1,13,16.29
12530.59,1.0,2,10,40.49
7326.38,1.3,3,4,30.84
3053.2,1.3,2,23,13.72
6156.25,1.0,2,20,30.26
1942.7,1.3,1,6,10.29
4139.31,1.3,2,21,24.28
5218.57,1.0,3,0,22.22
1661.3,1.0,2,13,8.63
1451.21,1.3,2,21,13.08
7940.97,1.0,1,16,23.55
4920.15,1.3,3,2,15.72
10854.73,1.0,2,20,47.46
1299.09,1.8,2,0,11.7
3550.4,1.0,3,4,20.02
11427.35,1.8,2,22,56.77
9937.01,1.0,2,8,36.54
4715.47,1.8,3,21,30.62
5825.53,1.8,1,15,34.34
10623.52,1.0,1,15,31.57
10633.09,1.8,1,8,60.0
6872.25,1.0,2,0,24.17
14388.54,1.8,3,21,69.85
9251.99,1.3,3,7,45.3
14586.99,1.0,2,0,39.26
12635.45,1.8,1,22,51.67
8464.39,1.3,2,18,48.32
4473.6,1.8,2,15,26.45
3756.44,1.3,3,20,23.67
3282.16,1.0,2,9,17.19
7155.06,1.0,3,19,44.37
7240.39,1.3,2,0,23.81
8817.6,1.8,1,4,42.04
13838.13,1.0,3,21,46.38
9523.59,1.3,1,3,32.52
10240.8,1.0,1,8,39.03
6052.59,1.0,3,0,19.79
13474.05,1.0,3,7,58.7
4575.57,1.3,1,20,24.55
11687.76,1.8,3,13,62.52
13577.78,1.0,1,19,46.01
1837.9,1.3,1,21,9.63
6886.3,1.8,2,3,34.13
14628.07,1.0,1,4,35.9
7961.28,1.0,1,1,20.03
12272.68,1.8,1,20,82.35
9813.03,1.0,2,4,25.89
11034.2,1.8,2,12,61.84
13301.13,1.3,2,9,70.65
9416.09,1.0,1,6,28.07
9501.87,1.3,2,18,49.5
12749.48,1.8,1,12,61.05
9848.44,1.0,1,19,30.32
1833.78,1.0,2,13,11.13
14334.91,1.0,3,12,40.89
2089.73,1.3,3,5,12.19
14038.34,1.3,2,3,52.2
8676.07,1.3,2,7,40.38
2877.01,1.3,1,17,13.73
10104.39,1.0,2,8,46.71
8692.97,1.3,3,17,44.5
6177.29,1.3,2,16,30.1
12685.8,1.3,1,21,40.33
873.26,1.0,3,2,10.51
9670.85,1.0,2,14,37.23
853.67,1.3,2,0,8.85
11043.4,1.0,3,22,37.19
7081.09,1.3,1,4,21.69
12891.25,1.0,1,6,28.75
7981.22,1.0,3,10,34.77
6026.63,1.0,2,20,29.72
6189.54,1.0,1,3,13.54
10097.24,1.0,3,16,39.33
2410.29,1.3,3,18,20.83
13735.42,1.0,2,6,31.81
6452.58,1.0,1,10,22.81
710.47,1.3,2,11,9.26
9979.78,1.0,2,19,48.19
1860.42,1.3,2,12,12.58
6302.25,1.0,2,22,16.96
7503.67,1.8,3,11,39.85
4402.24,1.8,1,18,28.5
12260.77,1.0,3,23,39.3
2258.34,1.0,2,0,10.66
1044.51,1.0,1,2,6.58
12416.12,1.3,2,23,40.59
2140.47,1.0,3,14,16.99
2876.84,1.0,1,11,12.71
4543.64,1.8,1,14,28.92
9003.66,1.0,3,11,26.82
975.6,1.0,3,18,9.97
766.39,1.0,3,4,7.92
3685.98,1.0,2,2,14.61
13742.85,1.3,2,1,38.4
7102.27,1.8,1,17,42.29
5774.02,1.3,1,23,20.09
10256.4,1.8,1,11,68.01
7116.73,1.8,2,2,32.43
7089.12,1.3,1,19,30.95
9812.04,1.0,1,20,36.12
12899.09,1.0,3,16,50.53
4435.13,1.0,2,21,16.76
14423.86,1.3,3,0,40.4
12971.07,1.0,2,14,46.99
715.41,1.0,1,16,4.6
1503.03,1.0,1,1,6.95
13999.88,1.8,1,8,106.66
6528.73,1.8,1,21,26.43
8995.01,1.8,2,2,44.7
12335.3,1.8,1,7,71.38
14453.36,1.0,1,20,37.27
11234.39,1.0,3,21,38.46
9619.12,1.0,2,12,32.61
8723.37,1.3,2,19,39.15
6245.59,1.8,2,9,42.95
8491.55,1.3,1,23,27.22
4003.24,1.3,1,15,18.39
2329.83,1.3,2,18,14.4
7473.65,1.0,1,22,17.0
3984.53,1.3,3,0,21.01
1084.72,1.0,1,10,5.64
3994.45,1.8,2,9,24.35
10580.35,1.0,1,21,33.74
1455.44,1.0,2,17,7.72
11680.06,1.0,3,1,42.02
5821.47,1.0,2,14,22.87
13133.52,1.0,1,2,30.4
11541.15,1.0,1,23,30.12
9061.18,1.0,2,4,24.99
7072.29,1.3,1,4,27.66
12068.13,1.8,3,17,72.57
5251.0,1.0,2,11,18.42
702.26,1.3,1,15,6.65
2439.53,1.8,2,9,23.9
6272.26,1.0,1,8,24.67
2349.74,1.8,2,11,20.26
10551.54,1.0,1,11,31.27
794.06,1.0,2,21,7.69
3416.48,1.0,1,18,12.28
4830.75,1.8,2,11,29.68
3177.44,1.0,2,4,11.62
11293.34,1.3,3,12,54.6
4626.64,1.0,1,20,17.77
7282.49,1.8,2,14,46.33
1921.84,1.0,3,19,18.75
4587.98,1.3,1,23,13.05
7073.87,1.3,2,5,29.05
7402.85,1.3,2,17,37.58
2976.02,1.0,2,7,14.26
12530.2,1.3,2,12,48.03
9287.22,1.0,3,3,20.91
4494.14,1.8,1,21,29.17
8306.57,1.0,1,6,23.48
5489.09,1.8,2,19,39.68
2906.81,1.3,1,19,13.26
14794.95,1.0,1,21,38.33
13005.29,1.8,1,2,53.13
11336.08,1.0,2,9,44.27
8693.55,1.8,1,15,53.54
13811.15,1.8,2,2,63.98
11272.03,1.3,2,21,48.92
8042.62,1.0,1,0,14.91
1259.88,1.8,2,21,14.26
14015.94,1.3,2,6,52.03
14046.67,1.0,2,16,46.93
2967.07,1.0,2,14,16.32
10144.24,1.3,2,16,41.1
9949.36,1.3,2,4,30.4
7509.18,1.0,1,12,22.34
8292.55,1.0,2,3,21.87
14545.26,1.0,1,10,47.61
13369.66,1.0,3,23,38.24
12960.33,1.3,1,15,44.0
13761.47,1.0,2,20,53.26
8663.69,1.0,1,22,22.46
13286.89,1.0,2,9,51.77
3430.21,1.8,2,3,20.0
4762.44,1.0,1,2,12.48
7221.44,1.0,3,8,33.76
11183.67,1.3,2,12,43.83
5542.67,1.3,2,20,32.95
6416.29,1.3,1,9,27.46
13709.73,1.8,1,13,75.51
12802.06,1.0,2,6,34.81
3981.23,1.8,2,12,25.2
9294.43,1.3,3,12,47.8
8525.61,1.0,1,15,24.08
6485.0,1.0,2,1,19.38
13506.41,1.0,3,1,38.5
8535.46,1.3,2,14,32.8
1422.33,1.0,2,22,7.36
10794.03,1.3,1,19,53.04
13284.28,1.0,2,18,42.12
6706.28,1.3,1,9,27.82
1415.83,1.8,2,16,14.83
4308.19,1.3,2,14,20.4
9746.69,1.3,2,15,42.75
10526.83,1.8,2,16,67.2
11036.72,1.8,3,18,60.5
3053.29,1.3,1,19,15.83
6170.84,1.0,1,20,19.33
11144.07,1.0,2,3,24.62
1964.91,1.3,1,21,10.09
6083.23,1.3,2,6,24.14
8085.79,1.8,1,21,38.33
13660.44,1.8,2,21,63.77
2332.37,1.8,1,7,16.47
2871.55,1.0,2,22,14.83
1772.71,1.3,3,16,14.49
835.63,1.3,2,18,9.19
2630.18,1.3,2,19,17.44
12763.3,1.0,2,11,34.62
5053.64,1.0,1,23,16.5
5270.58,1.0,1,18,18.33
7917.27,1.8,1,22,33.49
4834.74,1.3,1,1,18.27
14030.14,1.3,2,20,56.36
13843.95,1.0,3,4,36.94
9519.43,1.3,3,7,60.41
3412.02,1.0,2,17,20.69
10236.92,1.0,3,10,33.93
8984.26,1.0,1,14,27.36
11010.63,1.3,1,23,33.79
4823.83,1.3,2,7,25.1
14178.68,1.0,3,3,50.59
9616.46,1.3,3,1,36.21
12172.72,1.0,3,16,53.84
8142.53,1.0,2,15,24.6
585.96,1.3,3,10,12.46
9336.96,1.3,1,7,36.85
7204.24,1.0,3,21,33.31
14812.69,1.3,1,22,41.99
5418.45,1.0,2,4,15.56
9755.96,1.3,3,16,48.88
8784.42,1.0,1,14,28.14
5266.82,1.3,2,12,21.46
9742.96,1.3,1,13,27.39
9813.63,1.3,2,15,44.76
11966.21,1.0,2,4,31.05
8608.2,1.3,2,8,45.85
4656.58,1.0,1,0,14.69
9180.24,1.0,2,18,44.06
4930.86,1.3,1,3,16.15
8625.1,1.0,2,17,31.9
11167.91,1.0,1,7,45.81
7602.51,1.3,2,1,27.29
2118.11,1.8,3,14,23.47
3417.01,1.8,3,15,24.82
4174.27,1.3,1,8,19.16
10071.72,1.8,2,11,58.59
3465.31,1.0,2,17,21.04
12883.24,1.8,1,23,55.44
7574.21,1.3,2,19,34.12
8857.88,1.3,1,9,40.97
13992.67,1.3,2,12,51.98
1106.41,1.3,2,11,15.02
13001.22,1.8,2,16,78.65
8982.39,1.3,3,16,42.7
8051.83,1.0,2,0,24.6
14112.02,1.3,2,9,77.84
6460.18,1.0,2,1,18.96
7693.09,1.0,1,9,26.53
3981.01,1.3,1,13,17.19
4428.97,1.0,1,4,12.57
9516.46,1.3,2,14,41.78
6414.33,1.0,2,1,21.96
3789.85,1.0,3,14,20.19
3487.34,1.8,2,15,27.89
14211.63,1.0,2,15,46.14
13938.7,1.0,1,9,41.77
6334.37,1.0,1,23,17.18
8224.32,1.0,1,3,27.08
6337.87,1.8,1,8,33.23
1307.26,1.3,1,19,8.37
10504.48,1.0,2,2,27.09
3238.61,1.0,2,7,14.71
13211.92,1.0,3,19,51.64
11697.76,1.0,1,23,24.81
4798.39,1.0,1,13,14.52
1610.86,1.8,3,15,19.16
1656.94,1.0,3,15,18.83
9334.9,1.0,2,17,41.45
8305.73,1.3,3,4,38.62
12774.75,1.3,2,1,34.36
5594.66,1.0,1,10,23.02
11893.41,1.8,1,19,97.5
9435.25,1.0,1,16,27.74
13642.68,1.3,1,4,35.72
14652.2,1.0,2,3,32.64
4141.8,1.3,3,20,25.18
8631.78,1.0,3,20,44.07
10458.13,1.3,3,5,38.02
1506.23,1.8,3,20,20.67
1225.94,1.8,1,11,10.38
13206.55,1.0,1,8,50.11
13731.03,1.0,2,6,41.6
10935.57,1.0,2,6,27.62
827.26,1.3,1,16,3.85
1892.1,1.0,1,22,8.15
2100.72,1.0,1,2,9.15
12594.82,1.0,1,1,32.72
6769.75,1.8,3,6,40.26
14992.7,1.0,2,19,44.58
2014.99,1.0,1,19,9.19
8658.17,1.0,1,3,18.03
1551.93,1.3,3,16,18.15
10095.97,1.0,2,3,25.66
12611.94,1.0,2,15,44.85
13813.8,1.8,3,18,94.37
2822.85,1.0,2,21,16.29
3201.59,1.0,1,19,12.75
7231.95,1.0,2,6,23.46
1878.17,1.8,3,16,18.64
4679.07,1.0,2,12,15.47
12426.51,1.0,1,15,33.73
14508.45,1.8,1,12,57.0
14838.7,1.8,1,19,81.96
9696.52,1.3,1,2,22.01
4709.27,1.3,1,4,15.16
2177.29,1.8,2,1,14.17
4489.35,1.3,2,14,26.58
10793.62,1.0,2,3,28.11
6331.27,1.0,1,11,21.24
1237.38,1.0,1,5,5.87
2724.55,1.0,1,21,10.18
3757.58,1.3,2,22,20.12
5475.17,1.0,1,8,22.31
5695.2,1.8,1,19,31.73
10645.84,1.0,3,10,46.53
2895.01,1.8,2,14,23.84
6112.48,1.3,3,15,29.51
10582.64,1.0,2,22,28.95
13814.74,1.3,3,2,45.18
5957.62,1.3,2,16,28.53
8213.36,1.3,3,15,38.66
3335.77,1.3,3,20,25.04
5707.85,1.3,1,9,27.07
7102.12,1.3,1,21,29.89
14246.77,1.0,2,17,41.52
4218.44,1.0,1,2,10.97
12774.99,1.0,2,7,39.08
3395.44,1.3,2,13,14.94
7038.1,1.0,2,17,25.65
7445.41,1.0,2,6,24.83
11666.29,1.0,2,4,30.77
8841.55,1.0,2,10,29.71
11852.55,1.3,2,22,46.95
6665.25,1.0,2,20,26.57
11990.62,1.0,1,6,41.31
8840.52,1.8,1,0,35.18
14119.27,1.0,2,22,45.26
11532.93,1.8,1,17,59.92
3185.51,1.3,2,17,25.74
5796.04,1.0,2,12,15.84
10053.57,1.3,1,0,27.75
4335.92,1.3,2,0,21.34
2469.57,1.0,2,23,11.79
11212.67,1.3,3,10,58.94
964.91,1.0,1,4,4.88
5618.57,1.3,2,21,22.91
11978.78,1.0,2,15,37.94
9252.67,1.8,1,12,42.12
11080.64,1.8,3,13,61.87
12795.59,1.0,2,17,44.79
8149.67,1.3,3,14,29.25
2746.66,1.8,2,8,27.48
11061.6,1.3,1,6,41.03
4318.77,1.0,2,12,14.87
11789.18,1.3,2,7,59.57
12156.33,1.0,1,11,37.32
10924.15,1.3,1,8,49.54
7366.76,1.0,3,5,36.96
9642.56,1.3,1,22,26.44
14107.79,1.0,1,14,47.61
13113.64,1.3,2,2,50.3
5014.42,1.3,3,17,28.1
2074.81,1.0,2,6,14.38
2454.57,1.8,2,14,19.49
5627.07,1.3,2,10,29.63
9027.25,1.3,2,1,30.65
11195.24,1.3,1,13,37.47
3200.55,1.0,3,22,13.18
10144.43,1.0,3,21,36.19
5214.43,1.0,3,16,32.24
14227.26,1.0,1,22,33.37
14033.94,1.0,3,18,62.8
13348.07,1.3,3,1,42.76
3067.13,1.0,3,7,14.33
10683.91,1.0,2,21,34.08
14074.15,1.8,1,4,60.0
1946.1,1.8,1,2,9.58
5832.91,1.0,2,15,25.06
7253.67,1.3,1,12,29.13
11052.58,1.0,2,14,37.48
13221.93,1.3,3,22,46.43
14752.7,1.0,1,6,48.86
9032.29,1.3,2,14,39.26
1414.87,1.0,2,6,8.49
12781.67,1.8,1,9,75.85
9299.47,1.0,2,21,25.42
8353.13,1.3,2,13,31.59
1866.52,1.0,1,5,10.93
652.63,1.8,2,21,11.14
12778.35,1.3,2,6,52.04
6881.85,1.0,2,23,21.87
7304.89,1.8,1,19,49.9
8029.56,1.8,1,17,32.3
8312.2,1.0,1,2,19.58
8526.2,1.3,2,15,30.77
6959.43,1.8,2,18,53.44
6653.75,1.8,2,6,42.47
7322.26,1.0,1,7,27.75
1899.98,1.0,2,12,13.82
3421.19,1.0,2,2,14.28
6697.36,1.8,2,15,34.87
5302.6,1.0,2,12,24.52
7783.37,1.0,2,14,29.56
10748.46,1.3,1,11,37.82
9042.43,1.3,2,12,33.69
5791.88,1.0,2,10,23.59
14521.28,1.0,2,12,53.0
11998.62,1.8,2,22,53.01
13164.07,1.0,2,6,42.52
12290.58,1.3,2,4,36.09
8971.89,1.0,2,21,31.86
12519.48,1.0,1,4,31.64
10182.77,1.0,2,10,41.87
13174.51,1.0,1,6,40.87
4549.35,1.0,1,13,10.84
13734.16,1.0,1,7,44.59
3740.67,1.3,1,21,18.99
14621.23,1.0,3,14,46.27
9394.96,1.0,1,18,33.12
5581.82,1.8,1,8,30.92
13623.63,1.0,2,7,60.07
2049.81,1.8,2,2,17.13
11656.24,1.0,2,23,26.26
6997.09,1.0,1,15,19.5
13614.87,1.3,2,2,48.82
6799.14,1.0,1,15,23.9
13090.7,1.8,3,8,80.23
6638.24,1.3,1,5,16.72
3337.16,1.8,1,22,15.72
8662.05,1.8,1,3,40.07
10618.06,1.0,2,5,23.2
11823.7,1.8,1,10,78.53
4801.0,1.8,3,13,29.93
7760.66,1.0,1,15,23.44
5482.89,1.0,1,6,18.51
11069.08,1.8,3,9,77.22
4150.93,1.0,1,8,19.79
14161.07,1.0,1,18,51.18
12868.7,1.8,1,18,85.15
14399.2,1.3,2,6,44.27
1216.99,1.8,1,9,12.1
10808.48,1.0,2,1,33.71
1008.44,1.0,1,8,5.46
7936.8,1.3,1,22,19.53
10627.97,1.3,1,4,37.0
8245.75,1.3,3,10,48.95
13038.96,1.0,2,20,45.75
4884.56,1.3,1,8,25.59
7446.09,1.0,2,19,31.34
9535.43,1.0,1,22,20.44
8847.93,1.3,2,11,37.98
5350.55,1.0,1,5,15.83
8109.84,1.3,1,21,30.72
5636.85,1.8,3,23,38.41
4663.41,1.0,1,7,14.98
1587.82,1.8,3,6,18.57
9108.47,1.3,2,12,36.6
7371.84,1.0,1,0,20.75
3512.36,1.3,3,14,20.53
13991.93,1.3,3,23,53.26
14030.47,1.0,1,7,37.29
10858.05,1.0,2,23,29.37
3688.3,1.0,1,8,16.23
6583.32,1.0,1,21,21.89
12791.38,1.8,2,1,53.86
9200.21,1.0,2,23,29.44
7322.32,1.0,3,1,24.4
1511.48,1.0,2,8,10.65
3131.87,1.0,2,18,18.75
715.6,1.0,1,16,5.42
7110.78,1.0,2,21,23.14
13238.5,1.0,1,22,30.13
3173.34,1.0,1,6,9.86
11053.6,1.0,2,6,40.78
11550.04,1.8,1,13,63.44
5271.62,1.0,3,9,28.51
5900.8,1.0,1,3,13.47
12078.84,1.8,2,23,52.58
3330.03,1.0,2,9,17.6
7974.71,1.0,2,9,35.37
2734.1,1.3,1,13,11.08
9863.96,1.0,3,1,29.7
10625.54,1.0,1,15,31.32
3435.78,1.8,2,2,20.09
10205.3,1.3,1,20,38.21
10755.38,1.3,1,21,37.24
1905.8,1.0,3,15,18.63
2906.92,1.0,2,19,18.16
2210.7,1.8,2,10,21.62
10163.82,1.0,2,19,42.92
7840.35,1.0,3,8,35.21
12051.52,1.0,2,5,35.62
12891.81,1.0,3,18,50.9
10288.18,1.8,2,8,58.68
7014.79,1.0,1,21,23.18
5423.17,1.0,2,17,23.09
8113.98,1.0,1,15,30.77
4090.47,1.8,2,13,31.1
1671.3,1.0,2,23,9.96
11108.32,1.0,1,1,29.64
9377.03,1.0,1,17,39.64
11953.09,1.3,2,4,41.29
13976.67,1.0,1,12,48.43
4486.17,1.3,2,17,22.63
6509.5,1.0,3,0,25.52
3528.89,1.3,2,6,18.25
12945.49,1.0,1,20,39.15
10362.3,1.0,3,14,36.16
4278.06,1.3,1,10,23.79
12550.03,1.3,1,4,33.22
13426.1,1.0,1,5,32.75
4075.95,1.3,2,23,21.48
5095.97,1.3,1,8,28.14
13638.41,1.0,2,4,32.42
10489.86,1.0,2,6,32.19
8679.23,1.3,1,9,41.09
8399.41,1.0,3,2,32.98
6231.18,1.0,3,19,28.69
950.39,1.8,1,3,10.37
2666.08,1.0,3,18,15.87
727.25,1.0,1,12,6.96
11742.08,1.3,2,23,41.74
5011.92,1.0,2,7,28.58
2416.08,1.3,2,0,16.09
10905.86,1.3,1,5,27.95
1686.99,1.0,1,16,8.08
5839.81,1.0,1,19,19.43
1386.99,1.0,2,23,11.61
6184.43,1.8,2,22,33.11
5060.5,1.3,3,18,27.96
13187.35,1.3,1,5,38.44
13517.57,1.3,2,0,41.82
8757.92,1.8,3,15,49.69
5880.44,1.3,1,20,30.61
6995.17,1.8,2,23,37.76
6981.3,1.0,2,9,31.17
2187.84,1.0,1,22,9.49
12886.88,1.0,2,11,37.52
9510.08,1.0,2,17,36.71
12604.58,1.3,1,21,39.67
1441.04,1.3,2,0,13.21
8540.43,1.3,3,8,44.74
13629.3,1.3,2,7,64.99
10442.69,1.3,3,15,43.51
3235.75,1.3,2,4,15.98
9293.64,1.3,3,5,32.45
859.74,1.0,1,19,4.52
1325.07,1.0,2,2,7.79
11590.29,1.8,2,12,51.73
4826.52,1.3,3,12,28.23
8172.0,1.8,2,2,29.58
10191.3,1.0,1,20,38.54
12857.11,1.3,2,20,56.5
5806.95,1.8,1,18,42.14
5403.08,1.0,2,11,21.29
2673.47,1.0,2,15,13.28
6826.0,1.0,1,6,19.94
10753.25,1.3,1,7,41.47
4183.51,1.0,3,6,19.42
8453.01,1.0,1,19,31.99
14821.23,1.0,3,7,61.1
7096.92,1.0,3,1,31.13
10424.89,1.0,2,18,36.79
13355.18,1.3,1,17,56.38
9059.52,1.3,3,9,43.2
14298.25,1.8,1,20,99.61
3186.39,1.8,2,7,20.83
5732.57,1.0,1,2,15.65
